"table_schema","table_name","column_name","data_type"
"afecciones","agua_casup_vrc_zonas_vulnerables","utmy","integer"
"afecciones","agua_casup_vrc_zonas_vulnerables","huso","integer"
"afecciones","agua_casup_vrc_zonas_vulnerables","categoria","character varying"
"afecciones","agua_casup_vrc_zonas_vulnerables","observaciones","character varying"
"afecciones","agua_casup_vrc_zonas_vulnerables","nom_dem","character varying"
"afecciones","agua_casup_vrc_zonas_vulnerables","organismo","character varying"
"afecciones","agua_casup_vrc_zonas_vulnerables","prov_nom","character varying"
"afecciones","agua_casup_vrc_zonas_vulnerables","muni_nom","character varying"
"afecciones","agua_casup_vrc_zonas_vulnerables","programa","character varying"
"afecciones","agua_casup_vrc_zonas_vulnerables","subprograma","character varying"
"afecciones","agua_casup_vrc_zonas_vulnerables","gdb_geomattr_data","character varying"
"afecciones","agua_casup_vrc_zonas_vulnerables","fec_alta","timestamp with time zone"
"afecciones","agua_casup_vrc_zonas_vulnerables","estadistica_programa","character varying"
"afecciones","agua_casup_vrc_zonas_vulnerables","estadistica_masa","character varying"
"afecciones","agua_casup_vrc_zonas_vulnerables","estadistica_especial","character varying"
"afecciones","agua_casup_vrc_zonas_vulnerables","geom","USER-DEFINED"
"afecciones","agua_caudales_et","gid","integer"
"afecciones","agua_caudales_et","id","character varying"
"afecciones","agua_caudales_et","objectid","integer"
"afecciones","agua_caudales_et","idpunto","character varying"
"afecciones","agua_caudales_et","utm_x_30","double precision"
"afecciones","agua_caudales_et","utm_y_30","double precision"
"afecciones","agua_caudales_et","descripcion","character varying"
"afecciones","agua_caudales_et","idsaih","character varying"
"afecciones","agua_caudales_et","idtipo","character varying"
"afecciones","agua_caudales_et","baja","character varying"
"afecciones","agua_caudales_et","prot_civil","character varying"
"afecciones","agua_caudales_et","utm_x_et","double precision"
"afecciones","agua_caudales_et","utm_y_et","double precision"
"afecciones","agua_caudales_et","cod_demar","integer"
"afecciones","agua_caudales_et","tipo","character varying"
"afecciones","agua_caudales_et","geom","USER-DEFINED"
"afecciones","agua_cc_antropogenica","gid","integer"
"afecciones","agua_cc_antropogenica","id","character varying"
"afecciones","agua_cc_antropogenica","objectid","integer"
"afecciones","agua_cc_antropogenica","codigo_org","character varying"
"afecciones","agua_cc_antropogenica","codigo_eur","character varying"
"afecciones","agua_cc_antropogenica","nom_estacion","character varying"
"afecciones","agua_cc_antropogenica","utmx","double precision"
"afecciones","agua_cc_antropogenica","utmy","double precision"
"afecciones","agua_cc_antropogenica","huso","integer"
"afecciones","agua_cc_antropogenica","categoria","character varying"
"afecciones","agua_cc_antropogenica","observaciones","character varying"
"afecciones","agua_cc_antropogenica","nom_dem","character varying"
"afecciones","agua_cc_antropogenica","organismo","character varying"
"afecciones","agua_cc_antropogenica","prov_nom","character varying"
"afecciones","agua_cc_antropogenica","muni_nom","character varying"
"afecciones","agua_cc_antropogenica","programa","character varying"
"afecciones","agua_cc_antropogenica","subprograma","character varying"
"afecciones","agua_cc_antropogenica","gdb_geomattr_data","character varying"
"afecciones","agua_cc_antropogenica","fec_alta","timestamp with time zone"
"afecciones","agua_cc_antropogenica","estadistica_programa","character varying"
"afecciones","agua_cc_antropogenica","estadistica_masa","character varying"
"afecciones","agua_cc_antropogenica","estadistica_especial","character varying"
"afecciones","agua_cc_antropogenica","geom","USER-DEFINED"
"afecciones","agua_cc_naturales","gid","integer"
"afecciones","agua_cc_naturales","id","character varying"
"afecciones","agua_cc_naturales","objectid","integer"
"afecciones","agua_cc_naturales","codigo_org","character varying"
"afecciones","agua_cc_naturales","codigo_eur","character varying"
"afecciones","agua_cc_naturales","nom_estacion","character varying"
"afecciones","agua_cc_naturales","utmx","integer"
"afecciones","agua_cc_naturales","utmy","integer"
"afecciones","agua_cc_naturales","huso","integer"
"afecciones","agua_cc_naturales","categoria","character varying"
"afecciones","agua_cc_naturales","observaciones","character varying"
"afecciones","agua_cc_naturales","nom_dem","character varying"
"afecciones","agua_cc_naturales","organismo","character varying"
"afecciones","agua_cc_naturales","prov_nom","character varying"
"afecciones","agua_cc_naturales","muni_nom","character varying"
"afecciones","agua_cc_naturales","programa","character varying"
"afecciones","agua_cc_naturales","subprograma","character varying"
"afecciones","agua_cc_naturales","fec_alta","date"
"afecciones","agua_cc_naturales","gdb_geomattr_data","character varying"
"afecciones","agua_cc_naturales","estadistica_programa","character varying"
"afecciones","agua_cc_naturales","estadistica_masa","character varying"
"afecciones","agua_cc_naturales","estadistica_especial","character varying"
"afecciones","agua_cc_naturales","geom","USER-DEFINED"
"afecciones","agua_ce_atlantico","gid","integer"
"afecciones","agua_ce_atlantico","id","character varying"
